,last_price,total_area,first_day_exposition,rooms,ceiling_height,floors_total,living_area,floor,is_apartment,studio,kitchen_area,balcony,locality_name,days_exposition
4401,2475000.0,32.0,2024-10-22,1,2.5,9.0,16.0,2,,False,8.0,,Kyiv,61.0
4402,2811938.0,37.4,2024-02-27,1,2.85,24.0,16.7,12,False,False,9.2,1.0,Kyiv,90.00000000000001
4403,590625.0,28.9,2024-05-16,1,,2.0,18.0,2,,False,7.0,,Vyshneve,72.0
4404,4134375.0,79.6,2023-05-26,3,,5.0,56.1,5,,False,8.7,,Kyiv,253.0
4405,281250.0,52.0,2024-06-09,2,2.7,2.0,31.0,1,,False,8.0,,Brovary,110.0
4406,5568750.0,103.0,2024-07-12,4,3.9,4.0,64.0,2,,False,11.0,0.0,Kyiv,30.0
4407,4438125.0,63.0,2024-11-16,2,2.5,10.0,33.0,3,,False,10.0,2.0,Kyiv,30.0
4408,1631250.0,31.0,2024-02-15,1,,9.0,17.0,9,,False,8.0,1.0,Kyiv,57.0
4409,1181250.0,33.0,2024-05-30,1,2.5,2.0,20.0,2,,False,9.0,0.0,Boryspil,206.0
4410,2221875.0,41.5,2024-02-09,2,,7.0,26.0,2,,False,5.6,,Kyiv,9.0
4411,3909375.0,75.0,2024-11-18,4,2.5,9.0,38.0,9,,False,17.0,1.0,Kyiv,
4412,5231250.0,89.4,2024-06-23,3,2.6,14.0,49.7,4,,False,14.6,4.0,Kyiv,
4413,1912500.0,47.3,2024-03-06,2,,5.0,27.3,5,,False,5.8,,Bucha,15.0
4414,1490625.0,54.5,2024-06-02,2,2.5,5.0,29.3,1,,False,8.8,0.0,Vyshneve,56.0
4415,534375.0,45.0,2024-04-12,2,,4.0,,3,,False,,1.0,Bucha,7.0
4416,1243688.0,68.0,2024-05-22,2,,10.0,39.1,1,,False,10.6,0.0,Bucha,8.0
4417,2081250.0,38.8,2022-12-01,1,2.65,12.0,16.3,4,,False,10.3,,Kyiv,898.0
4418,1293750.0,25.0,2024-05-15,1,,20.0,,6,,False,,0.0,Boyarka,367.00000000000006
4419,5287500.0,119.0,2024-06-01,4,2.7,22.0,68.0,1,,False,21.0,0.0,Kyiv,210.0
4420,1800000.0,60.0,2023-05-15,3,,5.0,42.0,1,False,False,7.0,0.0,Bucha,254.0
4421,3487500.0,43.2,2024-04-12,1,2.8,17.0,16.7,6,,False,11.3,,Kyiv,400.0
4422,2081250.0,33.3,2023-11-30,1,2.5,9.0,17.83,8,,False,8.38,1.0,Kyiv,115.0
4423,3164062.0,57.8,2024-04-22,2,,25.0,31.55,15,,False,10.3,1.0,Hostomel,56.0
4424,3571875.0,43.4,2024-01-09,1,2.6,22.0,17.9,7,False,False,11.9,2.0,Kyiv,
4425,1940625.0,40.0,2024-03-07,1,2.7,9.0,22.2,2,,False,7.0,1.0,Kyiv,84.0
4426,2165625.0,48.0,2024-07-07,2,2.5,5.0,32.0,2,,False,8.0,1.0,Kyiv,45.00000000000001
4427,2469375.0,38.1,2024-10-18,1,,25.0,,7,,False,,,Kyiv,39.0
4428,3600188.0,74.7,2024-01-12,3,2.75,15.0,48.42,8,,False,,,Boryspil,338.0
4429,2278125.0,41.8,2024-04-22,2,2.5,9.0,27.7,9,,False,5.47,,Kyiv,160.0
4430,2840625.0,63.7,2024-05-10,3,2.6,15.0,41.4,15,,False,10.2,,Kyiv,
4431,3093188.0,71.0,2024-01-08,3,2.71,5.0,57.0,5,,False,7.0,,Kyiv,
4432,3796875.0,57.0,2024-04-14,3,2.5,9.0,40.0,7,,False,6.0,,Kyiv,
4433,1687500.0,32.5,2024-02-23,1,,5.0,,4,,False,,,Kyiv,104.0
4434,1209375.0,54.0,2024-01-10,2,2.5,5.0,,2,,False,9.0,2.0,Borshchahivka,70.0
4435,12481875.0,191.2,2024-08-28,8,2.9,6.0,115.8,1,,False,5.0,,Kyiv,115.0
4436,1181250.0,40.7,2024-01-27,1,,5.0,17.3,2,False,False,8.5,0.0,Irpin,120.0
4437,1800000.0,25.0,2024-09-05,0,,9.0,18.6,9,,False,,2.0,Kyiv,97.0
4438,3937500.0,67.6,2024-05-04,3,3.0,5.0,47.0,4,,False,8.0,,Kyiv,
4439,9275625.0,183.7,2024-01-22,6,3.22,5.0,133.4,2,,False,19.1,,Kyiv,43.0
4440,1125000.0,36.1,2023-04-28,1,2.5,9.0,18.1,5,,False,8.0,,Brovary,350.00000000000006
4441,1293750.0,31.0,2023-10-13,1,,3.0,12.0,1,,False,9.0,0.0,Brovary,232.0
4442,3375000.0,45.5,2024-06-17,1,2.8,21.0,20.1,3,,False,12.5,2.0,Kyiv,92.0
4443,556875.0,37.0,2023-08-27,2,2.5,2.0,27.0,2,,False,6.0,0.0,Boyarka,281.0
4444,2756250.0,48.0,2024-04-08,2,2.5,9.0,29.0,6,,False,8.9,,Kyiv,404.0
4445,1996875.0,35.9,2023-06-08,1,,24.0,19.2,11,,False,8.0,0.0,Kyiv,313.0
4446,2306250.0,49.0,2024-06-13,2,,4.0,28.5,3,,False,6.5,2.0,Hostomel,66.0
4447,4387500.0,53.45,2024-07-18,2,2.9,21.0,,9,False,False,,2.0,Kyiv,38.0
4448,2109375.0,33.0,2024-02-10,1,2.6,16.0,16.5,15,,False,8.1,1.0,Kyiv,219.0
4449,2475000.0,62.0,2023-11-25,2,,12.0,33.0,4,,False,14.0,,Kyiv,68.0
4450,1968750.0,34.6,2024-07-19,1,2.5,5.0,19.4,3,,False,7.3,2.0,Hostomel,
4451,2494688.0,40.11,2023-05-21,1,,25.0,20.02,15,,False,10.18,,Kyiv,322.0
4452,3768750.0,62.0,2024-03-10,4,,9.0,46.8,2,False,False,8.3,0.0,Kyiv,433.0
4453,6946875.0,86.7,2024-01-30,4,2.5,7.0,59.2,6,,False,10.64,2.0,Kyiv,
4454,3256875.0,45.3,2024-12-09,1,2.6,15.0,18.0,3,,False,12.3,,Kyiv,
4455,3346875.0,62.7,2024-09-30,3,,12.0,40.3,7,,False,7.1,,Kyiv,75.0
4456,2908125.0,85.0,2023-03-15,3,,7.0,51.0,4,,False,30.0,0.0,Boyarka,335.0
4457,1878750.0,37.1,2023-09-13,1,,9.0,10.4,9,,False,16.6,0.0,Boyarka,145.0
4458,2784375.0,40.1,2024-06-23,1,2.7,12.0,20.0,5,,False,7.8,,Kyiv,
4459,4134375.0,56.8,2023-12-07,2,3.2,5.0,35.5,5,,False,8.3,1.0,Kyiv,77.0
4460,2700000.0,39.0,2024-10-16,1,,25.0,20.0,5,,False,13.0,1.0,Kyiv,26.0
4461,973125.0,44.5,2024-04-19,2,,5.0,,2,,False,,,Borshchahivka,44.00000000000001
4462,2188125.0,35.3,2023-08-06,1,,17.0,18.6,4,,False,8.6,,Kyiv,169.0
4463,1828125.0,23.5,2024-04-14,1,2.55,16.0,10.9,5,False,False,5.8,1.0,Kyiv,35.0
4464,7593750.0,54.5,2024-01-16,1,,7.0,25.5,3,,False,13.5,2.0,Kyiv,312.0
4465,4303125.0,74.4,2024-02-15,3,2.6,9.0,47.0,7,,False,10.8,,Kyiv,117.0
4466,2666250.0,59.0,2024-01-20,2,,5.0,31.0,2,,False,11.2,0.0,Bucha,5.0
4467,3543750.0,84.6,2024-01-30,3,,19.0,,19,False,False,12.0,2.0,Kyiv,142.0
4468,3825000.0,82.2,2024-08-15,4,2.5,9.0,50.0,8,False,False,6.5,2.0,Kyiv,
4469,7860938.0,112.3,2024-03-18,3,2.8,21.0,67.0,6,,False,14.0,2.0,Kyiv,155.0
4470,1546875.0,30.9,2023-12-22,1,,9.0,15.0,3,,False,8.0,,Kyiv,45.00000000000001
4471,2728125.0,62.4,2024-04-15,2,2.78,22.0,34.0,1,,False,11.2,,Kyiv,110.0
4472,1816875.0,29.0,2024-03-26,1,2.7,25.0,19.1,21,,False,,1.0,Kyiv,5.0
4473,3628125.0,63.3,2024-04-07,3,2.6,9.0,41.3,8,,False,8.3,1.0,Kyiv,
4474,4095000.0,72.8,2024-04-16,3,2.7,22.0,42.3,13,,False,8.9,0.0,Kyiv,53.0
4475,815625.0,31.0,2023-12-04,1,2.5,5.0,17.0,5,,False,6.0,,Hostomel,147.0
4476,12285000.0,109.2,2023-09-03,4,,8.0,66.99,7,False,False,18.88,,Kyiv,622.0
4477,1507500.0,31.2,2024-06-08,1,,5.0,18.2,1,False,False,6.3,0.0,Kyiv,64.0
4478,2587500.0,44.6,2024-05-03,2,2.5,5.0,27.3,3,,False,7.2,1.0,Kyiv,29.0
4479,1546875.0,40.2,2024-01-07,1,,10.0,18.6,7,,False,10.6,0.0,Boryspil,111.0
4480,1068750.0,61.9,2024-12-25,3,,3.0,41.8,1,,False,8.4,,Borshchahivka,
4481,1912500.0,32.4,2024-01-22,1,2.5,16.0,17.5,10,,False,6.2,2.0,Kyiv,31.0
4482,2250000.0,34.0,2023-07-07,1,2.6,25.0,14.0,14,,False,9.0,,Brovary,264.0
4483,1293750.0,46.5,2024-03-29,1,2.55,10.0,20.1,8,,False,14.3,,Irpin,414.0
4484,1791562.0,36.83,2023-04-26,1,,9.0,15.26,2,,False,9.89,,Hostomel,275.0
4485,1715625.0,54.6,2024-05-03,2,2.75,3.0,30.9,1,,False,10.5,2.0,Boyarka,379.00000000000006
4486,2784375.0,61.9,2023-12-28,3,2.5,9.0,41.0,9,,False,7.0,1.0,Kyiv,39.0
4487,2896875.0,65.0,2024-04-03,3,2.5,9.0,42.0,7,,False,10.0,0.0,Kyiv,76.0
4488,1743750.0,43.0,2023-12-01,2,,5.0,24.5,5,False,False,5.6,1.0,Bucha,45.00000000000001
4489,2041875.0,41.4,2024-04-09,1,2.55,16.0,18.5,7,,False,10.7,2.0,Kyiv,19.0
4490,1940625.0,44.0,2024-10-05,2,2.5,5.0,28.0,2,,False,5.6,,Bucha,4.0
4491,3093750.0,50.8,2024-02-15,2,2.6,9.0,28.8,3,,False,7.0,,Kyiv,6.000000000000001
4492,4781250.0,74.2,2023-12-30,3,,17.0,45.7,6,,False,11.1,,Kyiv,16.0
4493,5287500.0,77.0,2024-08-21,2,3.45,4.0,40.0,3,,False,15.0,0.0,Kyiv,115.0
4494,1968750.0,40.0,2024-07-29,1,2.7,20.0,15.4,12,,False,11.1,1.0,Vyshneve,72.0
4495,1276875.0,34.0,2023-06-16,1,,5.0,17.2,3,,False,9.3,,Borshchahivka,199.0
4496,2576250.0,69.0,2024-07-07,3,2.65,12.0,47.3,1,,False,9.6,0.0,Kyiv,4.0
4497,2640938.0,51.0,2024-08-02,2,2.7,9.0,28.0,7,,False,9.6,1.0,Kyiv,103.0
4498,3740625.0,42.0,2024-04-20,1,2.76,20.0,20.8,6,,False,9.2,0.0,Kyiv,252.0
4499,2525625.0,46.3,2024-07-18,2,,5.0,31.9,4,,False,6.7,0.0,Kyiv,7.0
4500,1040625.0,28.0,2024-05-11,1,,25.0,15.0,17,False,False,8.0,1.0,Vyshneve,8.0
4501,2193750.0,38.8,2024-01-21,1,,17.0,20.0,13,,False,10.7,0.0,Kyiv,36.0
4502,4500000.0,68.5,2023-12-06,3,,25.0,43.0,11,,False,9.0,,Kyiv,62.0
4503,2238750.0,30.9,2024-09-04,1,2.6,9.0,15.3,6,,False,8.2,,Kyiv,7.0
4504,7031250.0,104.1,2024-11-14,3,2.7,13.0,53.0,2,,False,,1.0,Kyiv,
4505,1687500.0,41.0,2024-03-03,2,2.5,9.0,22.3,1,,False,5.5,,Kyiv,185.00000000000003
4506,2418750.0,42.0,2023-07-27,1,2.5,10.0,18.6,10,,False,10.8,2.0,Kyiv,660.0
4507,1659375.0,48.1,2024-03-17,2,,5.0,32.0,2,,False,5.5,0.0,Kyiv,9.0
4508,984375.0,31.0,2024-04-03,1,2.5,5.0,,2,,False,,,Irpin,45.00000000000001
4509,2188125.0,42.0,2024-04-22,2,2.55,5.0,28.0,2,False,False,6.0,1.0,Kyiv,152.0
4510,2193750.0,32.5,2024-02-14,1,,12.0,14.0,4,,False,7.5,,Kyiv,37.0
4511,787500.0,32.8,2024-10-22,1,,4.0,13.7,1,,False,9.6,0.0,Brovary,23.000000000000004
4512,2953125.0,36.0,2024-05-17,1,2.8,25.0,16.0,6,False,False,10.0,2.0,Kyiv,39.0
4513,2559375.0,67.2,2024-01-25,3,,9.0,48.3,2,,False,9.1,0.0,Kyiv,217.0
4514,1518750.0,34.6,2023-07-29,1,,6.0,16.5,1,,False,10.5,,Hostomel,658.0
4515,1350000.0,53.2,2024-08-13,3,2.5,5.0,36.5,3,,False,5.0,,Hostomel,
4516,2362500.0,35.0,2024-01-11,2,,12.0,22.0,3,,False,7.0,,Kyiv,44.00000000000001
4517,3206250.0,70.0,2024-04-20,2,2.7,23.0,37.0,4,,False,11.2,2.0,Kyiv,9.0
4518,2193750.0,38.6,2024-03-05,1,2.64,18.0,20.0,14,,False,10.6,0.0,Kyiv,23.000000000000004
4519,1940625.0,40.0,2024-05-21,1,2.65,12.0,20.0,4,,False,10.0,,Kyiv,45.00000000000001
4520,2587500.0,50.0,2024-02-11,2,2.6,12.0,27.1,3,,False,7.4,1.0,Kyiv,12.000000000000002
4521,1209375.0,37.0,2024-03-14,1,,3.0,17.0,2,,False,8.0,0.0,Boyarka,106.0
4522,4156875.0,65.0,2023-07-10,2,2.75,20.0,31.0,11,,False,14.0,,Kyiv,677.0
4523,2250000.0,40.0,2024-02-10,1,,16.0,16.5,12,,False,11.4,,Kyiv,85.0
4524,1209375.0,55.0,2024-03-10,2,3.0,4.0,41.3,4,,False,7.4,1.0,Boryspil,252.0
4525,2081250.0,31.0,2024-01-22,1,2.7,16.0,14.3,5,False,False,8.0,1.0,Kyiv,168.0
4526,2598750.0,54.0,2024-06-01,2,,9.0,27.5,5,,False,6.9,,Kyiv,120.0
4527,1492875.0,47.0,2024-07-18,1,2.7,5.0,,2,,False,,,Irpin,45.00000000000001
4528,4500000.0,74.0,2024-09-02,3,,12.0,,4,,False,,,Kyiv,60.0
4529,2305688.0,29.0,2024-02-25,1,,5.0,17.0,2,,False,5.0,,Kyiv,75.0
4530,4809375.0,60.0,2024-03-14,2,2.8,22.0,40.0,16,,False,15.0,2.0,Kyiv,31.0
4531,3834084.0,97.2,2023-11-05,3,,26.0,53.7,4,,False,13.2,0.0,Vyshneve,559.0
4532,956250.0,45.2,2024-04-23,2,,5.0,27.2,5,False,False,7.0,1.0,Boyarka,80.0
4533,1237500.0,33.0,2023-03-10,1,,9.0,18.0,2,,False,6.2,0.0,Boryspil,364.00000000000006
4534,1800000.0,45.0,2023-06-27,2,2.6,8.0,38.0,5,,False,7.0,2.0,Boryspil,226.0
4535,7312500.0,93.1,2024-03-05,3,,10.0,60.0,10,,False,13.1,,Kyiv,
4536,14625000.0,290.0,2024-05-28,5,2.8,17.0,141.0,16,,False,45.0,,Kyiv,120.0
4537,2081250.0,44.0,2024-02-26,2,,5.0,29.7,4,,False,7.1,1.0,Kyiv,41.0
4538,3200625.0,52.0,2024-09-09,2,2.6,10.0,31.6,7,,False,8.0,,Kyiv,95.0
4539,3909375.0,52.0,2024-06-04,1,2.8,11.0,28.6,7,,False,12.2,1.0,Kyiv,42.0
4540,2491875.0,35.0,2024-01-11,1,2.5,9.0,19.0,9,,False,7.0,2.0,Kyiv,22.000000000000004
4541,1462500.0,35.32,2024-08-13,1,2.65,16.0,16.26,3,,False,10.09,1.0,Borshchahivka,4.0
4542,1856250.0,18.0,2024-01-28,1,3.5,5.0,9.0,2,,False,,,Kyiv,9.0
4543,4275000.0,98.8,2024-07-19,3,,17.0,53.0,10,,False,14.0,,Kyiv,70.0
4544,4050000.0,45.0,2024-12-28,1,,15.0,18.7,13,,False,15.0,,Kyiv,
4545,1828125.0,32.0,2024-05-15,1,2.6,5.0,15.8,2,False,False,6.4,,Kyiv,367.00000000000006
4546,1012500.0,27.0,2023-12-23,1,2.7,6.0,15.0,2,,False,6.0,,Borshchahivka,191.00000000000003
4547,4950000.0,68.0,2024-06-27,2,2.5,25.0,32.0,16,,False,12.0,,Kyiv,45.00000000000001
4548,1856250.0,42.0,2024-03-02,1,,9.0,15.0,3,,False,15.0,0.0,Boyarka,23.000000000000004
4549,15750000.0,211.0,2023-08-02,5,4.0,5.0,153.0,2,False,False,15.0,0.0,Kyiv,266.0
4550,4533750.0,63.3,2024-08-12,2,,24.0,33.7,4,,False,13.0,,Kyiv,76.0
4551,3093750.0,59.0,2023-03-10,2,2.7,23.0,33.0,12,,False,11.5,2.0,Kyiv,333.0
4552,3290625.0,66.0,2023-10-02,3,,15.0,39.0,12,,False,9.0,,Kyiv,95.0
4553,3375000.0,61.0,2023-12-25,2,,10.0,33.5,9,,False,10.8,1.0,Kyiv,54.0
4554,1125000.0,30.0,2024-11-19,1,2.5,12.0,17.0,5,,False,7.0,,Bucha,21.0
4555,2728125.0,39.0,2024-11-27,1,2.65,17.0,20.0,8,,False,8.3,,Kyiv,31.0
4556,6468750.0,129.0,2024-06-24,5,3.0,5.0,75.0,2,,False,11.0,,Kyiv,27.0
4557,3375000.0,67.4,2024-03-10,3,,17.0,40.2,15,False,False,7.7,2.0,Kyiv,57.0
4558,4218750.0,68.0,2023-12-31,2,,28.0,34.0,18,False,False,10.0,0.0,Kyiv,42.0
4559,16818750.0,240.0,2024-02-07,4,,6.0,99.6,5,False,False,36.3,2.0,Kyiv,174.00000000000003
4560,3656250.0,64.0,2024-12-10,2,2.6,9.0,35.0,3,,False,12.0,,Kyiv,16.0
4561,5619375.0,95.0,2023-11-03,3,,4.0,73.0,3,,False,8.0,1.0,Kyiv,561.0
4562,3515625.0,58.2,2023-09-29,2,2.7,23.0,32.2,18,,False,12.5,1.0,Kyiv,128.0
4563,3506625.0,58.38,2023-10-07,2,2.75,16.0,31.64,3,,False,12.92,2.0,Kyiv,121.0
4564,3375000.0,45.9,2024-04-03,2,3.1,4.0,22.5,3,,False,12.5,,Kyiv,8.0
4565,3375000.0,80.0,2024-09-19,3,,9.0,,8,,False,,,Boyarka,59.0
4566,2362500.0,45.0,2024-03-13,2,2.6,5.0,25.2,3,False,False,5.2,1.0,Kyiv,28.0
4567,2221875.0,36.0,2024-03-25,1,,12.0,21.0,12,,False,7.7,,Kyiv,5.0
4568,1659375.0,30.8,2024-05-07,1,2.5,9.0,15.7,8,,False,8.4,,Hostomel,
4569,3543750.0,63.0,2024-07-21,3,,9.0,44.0,3,,False,6.5,1.0,Kyiv,61.0
4570,759375.0,44.1,2024-04-05,2,2.55,5.0,,5,,False,6.0,,Bucha,
4571,2992500.0,50.1,2023-11-03,2,,9.0,30.4,4,,False,9.0,0.0,Kyiv,561.0
4572,1546875.0,33.0,2024-01-08,1,,11.0,16.0,4,,False,7.5,0.0,Bucha,22.000000000000004
4573,1546875.0,30.0,2024-07-28,1,,5.0,16.9,5,,False,5.3,1.0,Boyarka,21.0
4574,984375.0,48.0,2024-03-19,2,,5.0,33.0,3,,False,6.0,0.0,Bucha,91.0
4575,7903125.0,108.0,2024-09-02,3,3.15,4.0,77.0,4,,False,10.0,0.0,Kyiv,22.000000000000004
4576,2193750.0,38.5,2024-01-14,1,,16.0,20.0,12,,False,10.1,,Kyiv,29.0
4577,1800000.0,31.9,2024-11-14,1,2.5,9.0,15.0,6,,False,8.0,,Kyiv,23.000000000000004
4578,3710250.0,94.6,2024-08-13,4,2.6,12.0,61.8,3,False,False,14.9,2.0,Hostomel,49.0
4579,4781250.0,64.5,2024-04-09,2,,19.0,34.8,18,,False,10.4,,Kyiv,19.0
4580,1856250.0,40.0,2024-01-13,2,,6.0,22.0,1,,False,10.0,0.0,Kyiv,89.00000000000001
4581,3150000.0,83.0,2024-08-30,3,2.8,10.0,52.2,1,,False,10.8,2.0,Hostomel,74.0
4582,1912500.0,32.0,2023-09-09,1,,9.0,17.0,1,False,False,8.2,,Kyiv,616.0
4583,1968750.0,37.0,2024-02-15,1,,9.0,17.8,7,,False,8.4,0.0,Kyiv,120.0
4584,2981250.0,63.2,2023-03-09,3,2.5,9.0,42.8,9,,False,8.4,1.0,Kyiv,355.00000000000006
4585,4275000.0,60.0,2024-05-17,2,3.0,3.0,18.0,1,,False,23.0,,Kyiv,131.0
4586,7647188.0,90.1,2023-04-09,3,2.72,10.0,42.17,1,,False,23.53,,Kyiv,769.0000000000001
4587,6806250.0,97.0,2023-11-24,3,2.8,4.0,,4,,False,,,Kyiv,220.0
4588,2615625.0,54.4,2023-05-24,2,3.0,5.0,32.9,2,,False,8.3,,Kyiv,724.0000000000001
4589,2981250.0,79.0,2024-07-12,4,2.5,9.0,,1,,False,6.0,,Kyiv,22.000000000000004
4590,1625625.0,32.7,2024-03-18,1,,27.0,15.4,26,,False,8.8,2.0,Boryspil,38.0
4591,2700000.0,42.0,2024-03-18,1,2.6,9.0,18.6,3,,False,10.8,2.0,Kyiv,
4592,7931250.0,109.2,2023-04-25,4,3.27,6.0,69.3,4,,False,18.3,1.0,Kyiv,308.0
4593,7031250.0,80.8,2024-02-20,3,3.0,6.0,55.0,4,,False,7.7,,Kyiv,9.0
4594,2643750.0,36.0,2024-11-18,1,,12.0,21.4,11,,False,6.7,,Kyiv,
4595,1856250.0,31.0,2024-06-02,1,2.5,9.0,16.0,3,,False,8.0,,Kyiv,184.00000000000003
4596,1884375.0,40.3,2024-08-06,2,2.55,5.0,22.6,5,,False,6.8,,Bucha,
4597,2531250.0,35.0,2024-08-03,1,,22.0,16.0,8,False,False,10.0,2.0,Kyiv,7.0
4598,2250000.0,74.5,2024-08-19,3,2.5,9.0,44.5,2,,False,9.0,,Borshchahivka,34.0
4599,618750.0,29.7,2023-10-28,1,2.5,5.0,15.3,5,,False,6.5,,Hostomel,89.00000000000001
4600,2362500.0,40.0,2024-02-13,1,,27.0,14.0,12,,False,13.0,1.0,Boyarka,272.0
4601,2334375.0,56.0,2024-12-19,3,2.5,5.0,39.0,5,,False,6.0,,Borshchahivka,
4602,2008125.0,32.0,2024-07-16,1,2.5,15.0,17.5,8,,False,6.3,2.0,Kyiv,34.0
4603,3459375.0,70.0,2023-12-16,3,2.6,10.0,44.5,1,,False,13.0,,Kyiv,199.0
4604,1473750.0,42.0,2024-08-04,1,2.7,8.0,17.1,4,False,False,11.0,1.0,Boryspil,54.0
4605,1856250.0,42.0,2023-04-24,2,3.0,5.0,,3,,False,,,Kyiv,754.0000000000001
4606,1631250.0,74.0,2024-10-20,3,,5.0,,4,,False,,,Borshchahivka,40.0
4607,2953688.0,51.1,2024-09-07,1,2.67,3.0,20.0,2,,False,12.7,,Kyiv,
4608,6187500.0,65.9,2023-12-26,2,3.0,16.0,19.7,13,,False,37.7,,Kyiv,195.0
4609,3523500.0,47.7,2024-08-25,1,3.1,16.0,19.0,8,,False,13.6,2.0,Kyiv,
4610,1712812.0,40.0,2023-11-01,1,2.7,18.0,14.5,14,False,False,10.5,1.0,Brovary,278.0
4611,2227500.0,38.0,2023-06-16,1,3.2,17.0,18.3,15,,False,8.5,0.0,Hostomel,344.0
4612,3262500.0,51.3,2023-10-15,1,2.6,14.0,20.0,14,,False,15.0,1.0,Kyiv,348.00000000000006
4613,1856250.0,39.3,2024-03-19,1,3.0,15.0,18.0,12,,False,8.0,2.0,Irpin,
4614,2250000.0,45.3,2023-12-15,2,2.6,5.0,30.4,5,,False,6.3,,Kyiv,291.0
4615,3782812.0,52.8,2024-08-05,2,,16.0,,5,,False,10.6,2.0,Kyiv,97.0
4616,3150000.0,55.6,2024-06-04,3,2.5,5.0,35.2,3,,False,6.0,1.0,Kyiv,17.0
4617,2404722.0,61.2,2024-03-03,2,,,32.0,12,,False,12.2,0.0,Kyiv,72.0
4618,8156250.0,92.2,2024-06-30,3,2.8,12.0,60.0,7,,False,12.0,5.0,Kyiv,
4619,4668750.0,75.2,2024-01-11,3,,18.0,51.0,18,,False,8.0,2.0,Kyiv,147.0
4620,1631250.0,31.0,2024-01-07,1,2.7,5.0,16.2,1,,False,6.2,,Kyiv,15.0
4621,6187500.0,90.1,2024-04-01,3,,20.0,54.5,15,,False,12.0,2.0,Kyiv,90.00000000000001
4622,2925000.0,48.7,2023-10-14,1,,5.0,20.0,2,,False,11.1,,Vyshneve,239.0
4623,1996875.0,46.0,2023-08-08,2,2.7,9.0,26.0,3,,False,8.5,,Bucha,291.0
4624,1755000.0,44.0,2024-07-11,2,2.5,5.0,31.0,3,,False,5.0,,Borshchahivka,89.00000000000001
4625,2025000.0,27.1,2024-10-02,1,2.6,12.0,19.5,2,,False,,,Kyiv,14.0
4626,22443750.0,132.0,2024-02-24,4,3.0,8.0,105.0,5,,False,24.0,2.0,Kyiv,
4627,3020625.0,70.9,2024-09-23,3,,19.0,,17,,False,,,Kyiv,59.0
4628,2643750.0,38.0,2023-12-08,1,2.53,10.0,17.0,8,,False,11.0,,Kyiv,31.0
4629,3346875.0,40.0,2024-05-01,1,,10.0,17.0,3,,False,14.0,0.0,Kyiv,91.0
4630,3138158.0,45.2,2024-10-09,1,,13.0,19.0,11,,False,13.6,2.0,Kyiv,60.0
4631,4258125.0,67.0,2023-11-29,2,,25.0,29.0,2,,False,18.0,2.0,Kyiv,60.0
4632,2475000.0,34.8,2023-10-14,1,2.6,16.0,17.9,10,,False,8.8,2.0,Kyiv,178.00000000000003
4633,1282500.0,52.9,2023-10-07,3,2.6,5.0,34.8,2,,False,5.3,,Boryspil,297.0
4634,1518750.0,36.9,2023-12-31,1,2.65,4.0,17.0,1,,False,9.0,,Bucha,178.00000000000003
4635,2362500.0,36.7,2024-05-17,1,2.5,16.0,18.5,6,,False,8.6,1.0,Kyiv,22.000000000000004
4636,2081250.0,34.4,2024-09-09,1,2.55,16.0,,9,,False,,,Kyiv,105.0
4637,3065625.0,54.8,2024-02-23,2,2.65,16.0,32.3,9,,False,10.1,,Kyiv,59.0
4638,1783125.0,32.5,2024-03-13,1,2.55,9.0,18.0,5,,False,6.2,,Kyiv,215.0
4639,2615625.0,38.0,2023-09-21,1,2.5,12.0,20.0,2,,False,8.0,,Kyiv,165.0
4640,7312500.0,99.5,2024-11-17,4,2.74,7.0,64.0,6,,False,10.9,1.0,Kyiv,31.0
4641,1743750.0,60.0,2023-12-12,3,,5.0,36.0,4,,False,8.5,0.0,Boryspil,45.00000000000001
4642,3318750.0,120.0,2024-07-21,5,2.65,3.0,,3,,False,,0.0,Bucha,60.0
4643,2418750.0,45.0,2024-03-28,2,25.0,9.0,30.0,2,,False,7.0,1.0,Kyiv,181.00000000000003
4644,2840625.0,39.0,2024-03-06,1,,16.0,18.2,16,,False,10.0,0.0,Kyiv,290.0
4645,2475000.0,40.0,2024-08-20,1,2.7,17.0,20.0,3,,False,8.0,1.0,Kyiv,59.0
4646,7638750.0,65.7,2024-10-01,2,2.6,15.0,37.0,2,,False,15.0,,Kyiv,
4647,1968750.0,35.6,2024-03-12,1,2.7,27.0,14.0,13,,False,10.1,,Brovary,7.0
4648,1462500.0,61.0,2023-10-11,3,2.5,5.0,44.0,5,,False,5.0,1.0,Hostomel,195.0
4649,1546875.0,32.4,2024-01-22,1,,27.0,15.3,19,,False,9.5,,Boyarka,116.0
4650,2531250.0,37.1,2024-01-24,1,2.56,16.0,20.0,10,,False,10.0,1.0,Kyiv,93.0
4651,3656250.0,61.0,2024-03-16,3,2.5,9.0,38.0,3,,False,7.0,,Kyiv,
4652,4106250.0,97.0,2023-04-14,3,,16.0,53.0,16,,False,14.0,0.0,Kyiv,319.0
4653,3768750.0,68.0,2024-06-13,3,,9.0,38.0,7,,False,9.5,1.0,Kyiv,
4654,5735925.0,68.9,2024-02-07,2,,13.0,36.5,10,,False,10.4,,Kyiv,35.0
4655,1681875.0,31.0,2024-02-26,1,2.53,9.0,15.5,8,False,False,8.2,,Kyiv,446.0
4656,2131875.0,34.0,2024-02-28,1,,15.0,17.0,12,,False,8.5,0.0,Kyiv,444.0
